Feature ID	Taxon	Confidence
0256de51511664869903655b07cf5c83	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	0.999999987353294
025eaab2bd1e3db584f88d79667f89a3	d__Bacteria	0.8795285964145094
025fc27a3f507e281c04c7f33734ed8d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9925792438484522
02606702b910f54bb15b3087355fe98a	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.9999672641613933
0266b4622777e29bba01317a18be50e4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__AKYH767; g__AKYH767	0.9999973834896738
02716b7c4636a8dcb6ba75e81ca24afb	d__Bacteria	0.999708733181034
02720fd916d93b76a9100f9b7e2c9722	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_soil	0.9998035222712754
02728b6bbdba74d4a5b10ab7a39757c9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9993590987312608
02750fd37d3b45a396cb888ddf784c64	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-008	0.7004617748695282
0278d106758b0cba09cd99412cf44e8d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9512954411055357
027c737c7a87e774c263d7005fe395c6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9992620214397898
