Compound	MC_POS_1_Salmonella	MC_POS_2_Salmonella	MC_POS_3_Salmonella	ME_POS_1_Salmonella	ME_POS_2_Salmonella	ME_POS_3_Salmonella	MF_POS_1_Salmonella	MF_POS_2_Salmonella	MF_POS_3_Salmonella	MJ_POS_1_Salmonella	MJ_POS_2_Salmonella	MJ_POS_3_Salmonella	MQ_POS_1_Salmonella	MQ_POS_2_Salmonella	MQ_POS_3_Salmonella	MR_POS_1_Salmonella	MR_POS_2_Salmonella	MR_POS_3_Salmonella	MV_POS_1_Salmonella	MV_POS_2_Salmonella	MV_POS_3_Salmonella	NH_POS_1_Control	NH_POS_2_Control	NH_POS_3_Control	NI_POS_1_Control	NI_POS_2_Control	NI_POS_3_Control	NJ_POS_1_Control	NJ_POS_2_Control	NJ_POS_3_Control	NK_POS_1_Control	NK_POS_2_Control	NK_POS_3_Control	NL_POS_1_Control	NL_POS_2_Control	NL_POS_3_Control	NM_POS_1_Control	NM_POS_2_Control	NM_POS_3_Control	NN_POS_1_Control	NN_POS_2_Control	NN_POS_3_Control	PRE_QC1_POS_1_QC	PRE_QC2_POS_1_QC	QC1_POS_1_QC	QC1_POS_2_QC	QC1_POS_3_QC	QC2_POS_1_QC	QC2_POS_2_QC	QC2_POS_3_QC
8.00_227.1287	25950.49657	14082.66106	17733.76451	11978.18603	11968.18603	4189.899575	2405.446671	1674.960335	3017.324483	0	2406.846936	0	34482.11504	30772.66738	38590.04169	23055.17228	24035.51661	38406.11443	257248.2171	276363.0577	298040.1375	408539.4527	348047.362	368132.3085	268679.1651	273396.0064	254881.5504	350795.1806	396296.5928	374668.8461	381241.0482	348341.3227	303093.0562	367827.7578	336330.6886	335327.4635	451056.5211	384345.3994	373166.2455	426309.1538	390330.1851	354750.7027	226395.0367	249739.5021	200262.7997	253453.1674	226899.7883	438137.261	249742.2761	208455.0714
10.09_259.1184	90396.03706	110138.3001	109246.2226	101043.1226	101135.1226	89045.71656	118832.5852	87781.4377	95159.5591	67634.12911	95590.61061	83909.22837	109053.8606	105094.8285	122000.7837	137263.0868	124355.2192	132544.2726	246845.9961	196529.4486	220794.2412	373175.3048	358902.3341	356341.8383	226103.2157	201969.3582	227519.5645	355818.0974	360096.7587	394403.9439	274500.0283	275720.0552	264686.5655	356092.4939	338358.7242	377802.5438	368737.835	370882.1039	322712.6183	337893.5038	339073.9352	306869.6896	234908.0645	296285.3398	225869.3624	343986.0696	245559.0923	628216.3737	243921.9561	236750.3324
9.36_261.1342	64872.82641	68842.0271	74938.57127	63025.7336	63063.7336	56896.8892	71615.63875	59012.14411	61102.91351	25747.52241	18462.30339	23495.1734	87487.59089	80695.11244	90585.01928	51505.95093	63052.94389	72233.87363	247554.3866	195673.0605	204001.9759	345224.2575	322268.8972	342335.2202	225570.9381	209819.9277	205993.319	286361.6519	275248.7605	272763.0341	245424.7153	235605.0623	237448.3794	339587.7815	314027.0704	297685.2014	377039.2813	346898.0581	366281.986	340184.4757	330160.7763	310575.8157	158872.3856	282507.8762	198643.4406	286029.2891	218528.6088	19687.94359	216614.2317	211215.9368
0.98_163.0610	324662.362	313894.6313	321985.7982	215714.2269	215583.2269	246453.5598	360144.7725	389210.8621	291173.8587	534936.2657	473750.9837	404465.5825	522764.6777	533000.3288	464783.0737	632146.3797	519073.9322	509457.9019	519846.155	574148.9081	465813.0382	38164.11936	32756.64227	35133.36269	21072.72462	21072.72462	17214.73855	13368.98523	14605.45392	17249.8406	19348.13875	21144.74169	18064.32198	43446.91982	37810.7859	38120.64417	44941.87397	42610.60681	53204.6406	298549.1905	254092.1282	222758.2287	251825.1002	219585.6044	189986.4548	228292.5776	204348.3471	0	206567.1003	202016.5759
0.87_164.9863	61627.92477	52992.50343	53477.16327	66119.4715	66040.4715	67632.34586	119119.561	99946.871	103309.0641	21708.46351	24278.08491	34288.58627	79289.20936	74372.69439	86753.68538	163852.2342	110200.6935	117664.2664	254189.3428	200787.6539	208952.1729	288005.6595	261799.1443	259779.2317	205229.9001	213788.3463	213086.7252	253865.2663	269707.478	259332.9024	268057.2663	234365.7533	216522.0238	236055.4893	212413.3071	224301.9603	280232.6529	242553.3393	256658.8179	262931.6865	249211.5427	254348.5577	188219.9041	196888.2435	147486.1837	192125.8343	159840.3352	1155.062427	178749.004	157467.6761
5.71_349.1518	139.2845825	5174.880029	3711.626793	6839.369272	6733.369272	4523.262404	11588.48281	6684.551538	5129.091471	9066.577291	10837.21596	8793.676022	7160.165194	8391.074912	7435.569137	7540.705569	29.86358553	2439.103874	25181.99105	30657.8404	30496.11986	95471.39215	90181.31493	70600.0091	73600.76847	70048.15533	71399.31402	70366.10561	81371.20441	69256.21842	53045.93103	51323.14007	55779.79652	75359.45178	55639.33236	70135.4074	42592.32179	35282.38265	44133.63451	47497.38867	44526.68641	46135.45091	33001.43649	35535.09683	35335.40366	47197.31607	38609.20204	0	46414.04821	34910.20093
0.84_221.0666	3886.691704	2936.143708	1506.082062	7113.263835	7273.263835	8214.525472	5775.80989	2281.087658	5332.128714	0	0	2884.474739	20074.17069	16527.72245	16558.59403	33855.48521	40461.89403	30362.14822	67746.57046	52422.94205	51430.72999	69995.96698	53852.43183	55536.04401	80112.13325	80873.32708	77690.08034	106284.9977	108868.7975	110060.5517	155706.9603	132215.4088	139189.537	111092.8205	94615.48232	99726.3043	175039.2289	147148.2685	155040.0539	80896.51939	91032.877	89458.82498	53966.63439	72913.23872	59592.49605	62523.5647	61263.77226	0	54217.99966	60996.20807
8.44_301.1201	0	4018.347058	5923.387151	8031.222879	7988.222879	4863.390179	6620.712203	7201.912795	2720.578646	3698.436355	2317.575177	694.4283074	2222.399557	7264.124285	4339.141965	2669.270387	3969.824222	4675.079245	46506.54732	26483.23976	25455.81751	23160.83089	32388.99903	29865.70201	59176.96204	57297.59568	55858.31672	56706.12322	66978.44889	70579.63896	49777.07725	38616.0261	44265.49905	40488.4604	54774.70324	47812.02333	79942.9368	76566.9132	93350.69962	83202.75792	68969.54812	71477.53077	31954.02007	39896.76779	24508.44704	43053.84954	24199.12165	125010.8981	28935.90479	26989.89822
0.84_103.0402	12717.59008	15265.89931	12460.34034	13507.02238	13651.02238	9496.940156	14651.06611	11353.58243	8172.257784	7725.041131	3998.439889	7778.936986	15388.9344	16270.74277	25205.73122	29915.06642	25251.47244	22022.52496	32767.89899	30214.49011	31257.92188	55987.24219	51170.79312	56544.96394	54363.06506	55445.90843	49109.00981	47491.45856	57046.48321	41700.62369	51804.85648	51180.80685	53145.46191	46631.6887	45993.25294	40195.47333	48520.58213	45589.92509	43814.88098	29218.74515	25000.88157	28589.78661	44206.50615	38210.83707	28093.03713	37355.31411	27826.14978	107038.343	32540.9943	20755.65086
0.90_321.1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14969.52753	9653.108234	14080.89652	3124.239148	3954.265248	1162.493127	11358.39668	0	13940.68566	13640.86571	16583.52464	13220.867	19122.87172	10756.47362	10230.66761	15996.62068	11917.25494	13423.02693	14728.59015	17451.54608	14364.73131	7673.99856	9293.563297	5569.1566	6865.210288	4325.544548	0	7969.52761	5871.834229
0.90_175.0249	120163.1281	101277.9028	78939.56795	16314.80507	16117.80507	9784.028873	50277.13727	22825.69597	52053.1803	32230.10759	28274.91447	17000.63924	52909.87543	51947.02964	47427.9933	110851.3699	93859.49453	82630.41067	212836.6922	155595.1798	167355.9075	188039.7126	183756.8354	192687.1944	150468.8356	166481.6361	171395.3992	160646.3359	168117.9111	160209.0201	186135.863	153988.0847	157180.5654	163825.4912	165141.7124	157405.5485	256145.0864	221542.0894	231869.7932	190190.9155	178426.004	182217.1219	166816.4243	169717.3486	128186.815	161048.8051	114361.1063	27913.26648	144942.9151	127278.6563
9.88_175.0250	179609.7603	156137.4842	152790.0395	171933.8693	171931.8693	163994.9072	137540.1001	140709.1687	140096.024	123330.4033	114757.9666	118915.6267	207440.719	185955.9091	170347.3307	139265.8531	143739.7732	133784.5375	2114.275993	3590.915426	2271.118061	0	0	0	0	0	1272.790536	0	0	1105.831688	0	0	0	0	2678.703048	0	0	675.6464333	0	2466.429485	0	3354.610022	86875.05238	76637.60513	78770.69859	85570.9065	76500.67861	0	80823.84321	67170.21035
12.34_350.1088	21823.03909	28169.41591	24573.28032	22791.51171	22735.51171	34565.16284	29497.88031	22518.55352	20111.02135	34998.96725	27298.76117	32767.96355	22951.46607	25248.98385	17305.81885	61971.52477	34688.95329	45140.19505	8936.22066	1712.646504	4431.407422	3249.675664	0	0	0	0	0	3436.611088	6746.597706	4547.058214	0	0	0	4686.377246	9558.48035	9992.624932	0	3646.714719	6400.642251	3030.593292	5601.542886	6088.05635	55252.66817	38145.91989	26587.59443	34376.16001	28997.99514	235325.0733	34199.02188	28989.10786
13.52_614.2094	225227.2572	136413.5008	220752.2464	200790.8	200881.8	160678.9154	624906.8225	426615.0413	395437.7574	245241.8465	210312.7961	215292.4994	450041.326	365219.605	253992.5723	269450.4198	248453.9575	289663.1409	178063.8889	173069.4771	132628.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293404.916	194502.1154	145066.9635	272967.2343	179098.9086	0	173873.593	188437.1952
0.77_179.0560	1566432.304	1468345.852	1532968.488	2084490.182	2141523.463	2213776.459	1856887.59	1870020.545	1775337.046	2089768.549	1990813.163	1863427.705	2466322.282	2069931.703	2180943.754	3416478.805	2945545.437	2938956.94	3183579.711	2857919.599	2760076.782	405377.1991	360163.4946	363606.1035	291781.8868	291673.8868	266661.0103	436733.2233	370414.4047	344183.8273	172631.3466	149461.2139	141439.444	756178.3622	699863.0812	710337.8104	1146139.634	815931.5037	762778.9291	2916837.159	2273139.94	2217162.851	1350184.614	1716036.728	1264067.117	1649470.623	1151998.104	29145.28876	1388150.016	1235929.395
8.37_175.0251	218172.7096	186923.7634	198333.1579	183239.2427	183296.2427	187501.44	160528.9007	151565.2587	133935.9399	106922.2829	105990.0709	105442.0386	211679.3013	203837.541	206691.6606	133462.9197	142855.621	128870.5126	0	0	0	0	0	0	1511.029867	0	916.1289175	0	0	0	0	0	0	0	0	0	0	0	622.3927235	0	0	0	78849.37629	83180.69446	77645.26707	72405.4689	70069.90417	0	71532.30316	73667.17586
11.16_506.1060	479148.8699	477730.9507	553710.846	537890.9411	537951.9411	541727.3318	556983.3361	400915.7911	372520.5182	346868.6931	284227.9966	307314.5807	621548.0523	641895.712	600792.7085	377057.368	357619.1221	292062.4737	6421.182649	8733.748955	4057.825334	0	0	0	0	0	0	797.9678291	0	0	0	0	0	0	669.9702001	0	0.025513864	587.6576791	0	3391.190174	0	406.4994005	153025.1395	213095.7377	155626.7919	242363.2527	164813.654	0	189688.4824	165456.0772
12.82_269.1392	2705.287674	1711.806893	4417.717712	8128.679894	8217.679894	4427.840898	0	0	2965.402213	0	1567.179474	1815.562275	14177.05021	8954.51264	8490.330664	0	2739.844941	4204.65984	101714.1591	73197.96808	86740.06188	158842.42	137991.9837	141314.5009	176975.2815	177052.131	174299.4412	117312.4579	93891.62267	88761.37856	198569.6416	194521.8367	176985.9142	77443.76178	59596.80294	57686.2354	157550.0259	126557.3667	111167.1594	75581.55283	56361.65476	46481.11497	74298.91284	82197.87085	84509.87253	88133.67717	78068.02039	82170.62497	79359.97562	75293.63196
11.26_245.1392	11331.68918	18483.08585	17545.73418	13802.76978	13689.76978	11794.59555	7165.098575	9206.790883	6777.266323	13378.05572	14383.84696	16013.21831	67076.89312	55283.72191	49379.36806	27716.77387	33467.29935	30115.10819	521204.849	474036.9326	473343.6498	922744.2066	807103.2028	767049.8295	545388.7328	501522.6635	496552.5501	333635.6409	241781.0263	188633.7348	632152.8709	590820.104	561141.227	466278.4557	357878.264	357948.3396	666839.4515	636186.1195	625848.3132	478581.5093	405016.5739	411038.7423	295662.0649	402180.2189	329194.0343	381148.6848	361205.5656	247720.9357	409225.3188	299272.6225
6.60_452.1320	244805.039	217466.656	245105.0343	204086.1462	204058.1462	205000.7483	66615.28267	56366.55741	57186.38288	26908.56489	30992.28689	36465.50027	226583.3642	196887.2159	195570.613	189426.8158	158500.3686	152690.7656	412894.9152	307848.223	344633.4712	401462.6938	318437.9806	354699.181	254856.9455	239504.1124	236353.856	410869.2479	411595.4528	389374.0193	400741.3515	332430.2079	324303.8657	357589.9139	343622.1939	346595.0267	556596.3962	528714.5955	497857.781	372018.9511	335065.0528	335846.6939	286775.1488	356494.2115	257825.0046	389261.7086	284729.0171	0	330247.7399	276098.3513
10.78_317.1964	25253.51743	26077.95559	31029.34566	21858.166	21818.166	23293.99358	12884.96057	16102.07393	20760.47041	19275.34258	20702.55566	20810.80169	22980.69654	16315.64205	16343.54355	33888.16993	37525.50231	36951.47976	45089.78506	32181.71162	30024.81526	33175.71873	38919.6808	33639.98515	25381.62448	23244.14596	30015.99154	54934.72323	40582.41033	66940.96387	34001.72868	53810.66178	41560.46985	43606.2845	44293.63212	58101.11709	47902.7398	53930.00085	54734.22455	57348.32522	60384.56845	44931.28432	44238.43524	32192.83356	34408.2883	43036.76136	36049.43653	142531.684	37124.61231	40125.51021
3.53_164.0717	630815.6791	580614.2052	599709.4883	681673.8575	681763.8575	653349.2252	1280452.684	1500293.147	1377748.397	1076439.738	865559.6947	861970.5062	853142.3208	737410.506	736953.7977	1108597.88	793231.0609	975282.0217	304413.3485	332074.8093	364125.8929	162631.3075	131346.4035	158725.2195	147847.2411	157565.7176	155673.1401	110239.0479	175509.8175	165623.3906	226197.995	201664.18	188306.7184	210111.9313	188191.8579	186527.6163	232250.3757	166712.169	173206.8055	305080.8182	274083.873	249595.8076	790146.3689	404919.2868	438801.175	688895.9214	445276.0152	0	516491.9843	418975.9976
18.57_397.1472	5013.372041	10587.13884	7314.454642	12464.07565	12298.07565	8203.772635	1230.141787	3266.395841	7431.459178	11341.0584	9505.448297	10730.81764	23683.46209	27076.51993	19541.08879	15956.62108	31038.65841	24604.8782	84473.00089	56967.27084	57779.90057	76284.47067	61122.94616	56081.73921	51369.11501	46353.81192	50378.08376	52836.65137	52250.03285	54932.4988	45328.12812	44024.77886	42425.49926	50020.8487	42906.87426	47013.96319	54818.09155	46888.34194	59178.209	52819.54752	43249.23256	47166.6116	36049.21143	46007.35017	35637.31816	37144.35006	31975.86353	18483.70634	29854.86285	35492.37297
0.74_229.0479	32199.56624	24110.66927	29378.79438	39907.80966	39896.80966	37311.83412	14567.70071	21560.20744	16473.29049	15457.64272	11239.3976	10284.07791	31356.16583	23692.61589	29791.97134	18526.57999	15782.90083	17609.8291	6418.976894	1112.53272	4019.880044	861.3680274	2354.898523	0	0	0	0	1717.381066	0	3760.717446	0	1108.233582	1441.689735	3170.036292	2509.17652	0	1710.988512	0	0	0	940.3094239	1574.507578	19392.64115	21897.13856	17052.90613	24048.397	16301.20136	0	16957.29651	15405.47095
6.16_128.0354	84091.12765	85793.27792	77292.11221	100185.8015	100130.8015	105807.1478	93879.82749	112644.552	90808.69384	31817.43152	26413.77972	28107.13661	55840.95853	48565.74656	48831.55796	121267.643	82894.54523	82000.18413	4057.801516	1651.816031	3455.063435	3238.664775	1742.742517	2079.390586	2164.566699	2039.325002	4382.390792	4074.930933	4059.668918	3026.507733	3341.567334	1888.867334	2129.185726	2059.984718	1707.761337	3032.845177	3881.632728	4922.67011	1007.755335	3820.378127	2121.232227	1803.908231	29030.87103	27457.76168	29232.77835	31988.6429	27282.37386	245.0244866	33594.47591	31515.14783
0.80_341.1086	49881.86373	48338.51115	56190.74823	70403.39991	63590.9407	76242.6156	98443.7172	44518.14844	100587.8017	52002.63456	63746.08531	67971.73445	114315.5183	104810.5807	91488.2077	119576.9831	105827.0311	106687.3532	135976.4074	136517.7208	104542.8226	25202.52059	18199.88388	32095.17263	69667.23379	69833.23379	96425.93625	0	10137.18454	15279.06296	1841.216487	1556.663404	1428.856034	39701.72427	18123.67248	32101.36179	76952.38146	83939.44582	79719.91404	46142.66764	49138.50488	30334.71523	65833.65574	59237.13301	54360.77264	51678.83384	52182.91113	0	47881.20909	59957.62079
7.19_332.1251	128693.4119	114286.892	117225.4294	89658.1718	89609.1718	96201.09299	187725.259	140263.752	144330.9821	62641.65792	51080.53349	59749.86698	53327.66852	49806.99444	54370.34915	112691.9706	85675.85823	79827.43483	0	0	0	0	0	147.5058201	2944.01875	0	0	2085.102855	0	0	0	0	0	1357.336771	198.4752271	0	0	0	3810.084712	1429.675633	0	0	24830.73589	25850.84235	29647.11342	32389.25532	26610.59308	0	34485.69125	21601.53057
13.39_510.2534	1748187.025	1566154.182	1836905.422	910330.9899	910414.9899	863794.438	1311439.1	1475604.432	1402822.138	751967.8413	747328.8519	654011.672	2118883.971	1682761.844	1817080.53	853973.0042	636447.0965	694092.7812	24345.25241	57003.96813	44838.62347	14195.77942	3800.485621	12891.37744	6051.077014	0	7837.04401	3241.440159	2033.742108	8812.670002	16374.48986	17511.48535	19443.69924	13616.38136	3225.168653	12735.6503	8882.650098	5036.342046	13795.04462	30324.21914	17779.22488	10696.72275	563507.4558	812752.5681	662911.5838	874194.0652	747151.1565	24046.04551	660485.6621	583448.1065
8.12_371.0981	103979.5571	112952.0362	116330.4419	126943.7796	126798.7796	138349.832	58514.15193	50553.52694	56661.47611	26883.70192	22201.56358	23533.55713	100755.1662	116029.8496	106124.2928	238483.9461	98019.50977	122924.6487	1253.043659	677.6715756	724.9180425	2068.915275	1741.633215	1362.767171	691.3405609	1328.789309	521.9210921	0	646.0989027	847.7869261	501.9048468	357.7501061	1189.985251	0	547.4536703	0	0	108.8206314	1767.579198	1850.608437	1061.601942	2231.655502	19868.61969	30547.01468	21004.88095	30771.13745	21497.4985	1124.705126	22908.7082	20788.34045
0.71_217.0304	1470.748146	3952.461843	2014.791378	7750.383936	7607.383936	5248.964621	26646.47873	12956.58606	17140.01759	3903.638627	9214.477228	5902.112619	27630.78665	17331.30586	16554.51369	21490.34342	19655.39364	31954.10104	151914.2729	147694.6969	154699.7603	92326.01718	82771.31569	74239.55594	88982.44004	80408.8832	76037.03627	133649.3101	108948.8031	130111.5463	95187.41269	91205.28076	81348.8142	134842.2905	119200.9024	96126.87858	135804.0622	106799.2558	106103.5418	136404.3181	125385.2326	104031.1441	133220.4353	129196.1594	91592.60574	141217.6718	100909.5943	0	93928.59202	89845.55428
6.83_177.0192	72.70685052	0	336.8261308	0	0	0	0	0	0	0	0	0	0	1506.212083	280.9144675	0	0	0	3496.965359	11456.14064	6619.851459	4622.477263	5336.809334	4216.895127	4460.226272	6607.344735	7976.00513	133053.6578	130186.8124	140013.4658	85212.12952	76041.71143	75948.97411	138056.1829	134948.4024	137143.5741	92724.12258	88244.92721	87502.50685	108955.6471	90192.59835	89730.99619	33335.12463	50348.19359	42118.54437	50725.82753	40696.362	0	42565.5221	35892.03119
0.94_275.0881	186315.7399	181276.3559	191836.5821	115015.9718	114913.9718	125540.4568	300508.4675	259698.7131	296807.3279	116757.0211	143242.4984	162252.1518	94483.3692	66955.13373	95063.96331	299790.6705	291805.9086	325466.6614	0	0	0	3556.200314	6156.809068	5159.194531	29770.85885	34514.99943	37246.04544	4467.752961	0	0	262.0376043	4755.477286	2847.498169	0	1962.096307	0	1709.22976	0	0	0	0	0	118179.2048	82163.01693	60254.18836	80025.67619	63951.07849	0	76360.86672	73489.53745
6.16_294.1224	800659.9815	790760.7041	821320.5589	1036925.412	1036899.412	943261.446	967978.7159	909496.6454	809215.4763	218555.5935	175177.6497	181730.0284	448773.7333	386218.2516	395580.6883	1260768.915	639686.7938	624115.3759	16191.96325	15190.27783	14884.5195	10005.00166	11901.93173	11103.85006	21224.81501	14790.27719	18390.62569	9138.749505	10465.77604	12302.40234	21899.0268	18990.57791	18566.44063	8274.736474	11284.04602	8512.841215	12917.37676	17687.55591	11533.34871	22427.48828	20206.49371	20026.51369	183147.8319	268755.5017	223718.9674	276545.1914	231790.7879	30380.29767	261787.3896	233360.2887
8.58_563.1408	404161.6259	362764.0332	388401.4295	400036.7156	399922.7156	403883.4959	209503.0724	166893.5114	183969.8505	199094.263	181417.0013	201191.6892	504862.8616	405493.8519	412835.3403	379813.9316	284640.0871	314904.6429	28754.16411	13217.32453	19448.02485	0	0	0	4532.87294	0	0	8142.590792	8776.219475	6501.595775	43808.39491	46786.62647	36715.43702	63018.03014	71632.99762	63974.82392	0	0	0	109045.2421	103925.9599	102799.6917	140793.5758	192416.4189	129550.6102	141512.6114	123086.2132	0	167512.7312	148802.9551
0.74_136.0372	390751.4056	368464.9507	365019.7344	273483.1418	273377.1418	259756.9209	208381.4485	176395.1618	179511.3145	258825.248	213977.6015	221556.5133	346832.739	287001.6928	307648.9479	587638.4443	413208.5582	440690.53	58429.45192	61312.2614	61950.49796	51011.34877	51826.15855	55802.57177	72520.98809	81485.15279	82882.40402	75540.45815	84762.87376	87318.00483	88435.08398	85469.72824	87827.11757	99868.09849	91849.50704	94110.27478	133435.5098	125969.285	138092.177	97222.53443	81351.36771	93347.15139	212117.3497	264310.1491	207549.0062	253090.8232	176064.859	0	209686.0969	184450.4896
9.28_245.0946	301791.1972	268845.7069	260207.445	285090.2712	285129.2712	267992.125	154502.5283	135166.8024	156318.097	106950.7236	94445.14835	88098.40601	218047.0961	204461.1629	206503.3324	159006.8165	137619.5687	163013.0135	26968.41247	23701.29485	30212.45414	24978.50987	20900.55908	24223.58666	13732.13295	18096.41972	21689.79739	27027.54934	17497.61521	21401.56704	40976.93701	26074.06125	33943.73129	27519.77782	29001.22727	30091.7384	26073.8179	36245.16563	30653.89079	23887.76544	36580.99112	35173.00017	79219.26957	77765.25009	75756.62292	77873.13725	70190.48922	117251.1125	78410.54172	78533.60303
5.42_293.1143	35360.40421	29812.75805	35687.33184	36122.75764	36275.75764	34789.7323	43377.8979	29680.53621	25127.10999	49429.1191	37457.1561	31229.9999	34960.12937	26890.01975	24411.3008	32590.34069	21614.23286	44067.57322	57865.54889	38370.83676	36163.65866	79808.8044	66264.6001	71536.90132	126701.1011	103449.0579	125270.1892	53797.03068	53168.42292	61152.25824	82469.76935	67868.36558	66909.71676	68852.69737	46675.35534	59316.99885	73504.91487	49255.42025	56584.82027	62430.76226	49388.13459	46993.3657	43907.86572	65295.64124	52598.89231	65878.22016	44056.74555	0	68945.77624	53780.36741
0.94_103.0037	756447.3087	669369.538	690984.9204	766790.4231	766603.4231	800334.8768	468336.4583	439927.5559	488139.539	227976.2393	251479.4004	279914.386	524902.1096	433325.004	488745.0816	747838.4752	643164.8811	667062.519	119786.2348	108714.0468	126993.5864	119153.5332	114741.7397	121453.1213	140268.9595	154046.0186	160826.4572	80253.76177	100638.6241	99515.03521	163016.586	172002.3526	168110.2441	127671.8805	108518.5966	142644.7896	143132.5608	131235.0638	143690.2384	123858.8571	124365.9495	123296.5709	502960.9086	527508.0489	372168.3131	502546.3509	390902.0086	4106.59252	391085.6718	375559.2954
4.16_310.1167	251708.5425	367214.7396	231797.1983	266370.2773	266435.2773	254410.3092	102203.4352	88681.99659	152810.692	111216.8499	87178.99772	79015.22081	129285.2266	246423.1389	101145.4495	433529.5936	511080.0719	428305.4277	7170.377689	1727.598093	7321.855039	5909.069117	0	0	11817.67009	7453.831031	13730.23281	0	0	5695.276073	7902.50488	6006.501269	6768.219154	6800.707311	4337.964582	7413.636913	0	5139.012743	4435.91422	4675.868283	0	6715.706907	76032.05998	85862.59858	73417.66465	86956.77166	79553.259	0	85931.89706	70995.63838
5.55_260.1371	898897.3794	896001.682	892317.2918	368610.061	368498.061	371730.5628	2439757.222	1916203.376	1956952.94	620523.8548	540892.4978	594166.9738	1116497.987	1066219.667	1077302.268	1611732.33	1380795.282	1375429.337	43217.66812	52303.59188	50118.2634	73087.99449	54375.94637	65561.99907	59066.54237	64562.92192	73823.14786	21039.45553	22136.42699	24948.60538	30252.18961	68304.47358	58287.36181	52978.37417	54505.07076	54149.29841	46029.74404	41146.43498	40079.41128	32397.34182	29685.74504	39158.39653	363947.1019	424606.8399	370550.2393	486364.118	378191.0468	401296.2449	413038.228	399107.3299
4.67_227.1035	32394.35192	22710.06377	28704.06938	26158.35465	26233.35465	35026.23546	13032.17585	9275.356151	14138.17689	11760.68465	13460.93711	7255.226534	17017.26144	17057.82638	15778.13412	26065.95285	22081.68044	13185.23422	34845.00784	29291.83481	29631.37339	28170.37224	33387.39012	27051.50057	22075.01483	23530.72387	22244.84229	27361.58058	36914.21747	36135.8479	31889.47589	37451.76801	38705.75967	33920.38849	34136.98027	40690.6663	58511.67741	57217.03349	45768.05842	54601.80458	55620.80107	58917.49974	30286.16468	33085.88273	25421.38369	29197.32271	26263.34828	0	32107.64092	32555.42246
10.01_425.1829	0	6910.693202	6139.292256	0	0	6854.288627	9706.291651	23819.01176	14566.66	21215.10074	10376.95369	27701.27595	35418.52831	29729.72429	43851.65637	0	0	10604.55641	98818.12108	94654.85447	103601.4309	154087.1589	155542.0085	154955.6449	67192.70903	52031.92159	61473.01319	256820.9967	203462.7064	195604.9961	47907.10115	46097.50564	48862.98589	118063.5265	101575.6757	108904.7907	70276.78564	48376.07899	44437.57587	104628.6302	129040.7816	92686.47169	61483.93339	93864.95951	71222.88597	82776.36771	79386.77912	0	77968.27228	56147.41748
0.77_267.0721	108071.6913	107237.966	108385.2479	91654.43632	91750.43632	84703.61959	137465.8743	125831.0627	112267.8458	108198.8752	96365.22299	95052.56576	69618.59459	64506.86721	66996.62873	438482.4846	308354.7197	301476.361	27956.28433	19368.22991	19940.70177	34919.31966	33114.20033	29989.85041	22140.14007	25030.45021	23676.49781	32453.97358	22619.25152	31379.49564	25754.53698	20354.998	17862.39244	24652.11406	19569.01864	26831.85324	22529.97063	33508.7667	25636.90473	21441.37838	20197.19341	25110.15134	99684.22079	77396.21209	72407.10269	79563.06998	68286.87499	0	87689.18774	74379.92062
3.43_128.0354	53320.09321	40682.61163	52075.82966	27015.09619	27194.09619	25088.60401	146259.1466	155052.7915	140276.2832	47509.92313	43111.48023	41016.62788	56233.04982	50382.37853	61044.38432	144459.029	131140.403	188855.7483	0	1364.733452	208.9762288	0	868.7519824	0	0	1488.685718	4508.525414	0	0	0	1039.560722	587.8409063	623.442843	0	1723.76135	531.911893	0	817.3037219	0	0	1268.370976	0	24283.33488	28901.38164	28545.12829	38979.06712	26212.12044	10659.65114	31111.4526	22166.91113
4.82_144.0666	269933.5894	255927.2022	246832.0727	319642.7545	319720.7545	311475.2997	94249.25587	104818.8367	108904.403	266833.8118	266747.2295	270060.9738	111422.7636	103471.8715	117865.595	62531.17133	66095.61122	43049.36531	33792.19095	36383.87607	44121.00752	1984.685262	2181.873764	2629.880414	3290.360389	4827.174832	7710.591483	4028.403325	12729.03135	8199.60432	73450.8463	65808.34854	62593.37535	9076.411205	14946.83971	7561.73171	5380.333655	1288.965598	5409.735509	30858.82349	27587.54708	27038.82335	100612.2064	78478.80902	98576.98424	95490.08947	87990.17946	0	100562.6132	86309.47949
18.05_941.5116	2038894.658	1621245.962	1787289.86	2055411.427	2055606.427	2038998.572	7112238.435	7140893.369	6399436.421	3939427.312	3549495.119	3549724.811	4157567.607	3241712.983	3184255.123	1857395.444	1483398.118	1314303.573	390807.3642	402365.0103	335597.0227	44149.89741	78071.61398	72532.69272	100667.0913	124596.6113	130499.7858	148538.8756	113911.3933	117446.6141	329996.5854	346201.8362	336199.2901	195018.757	167651.8789	178223.3972	82684.48055	87667.05735	107920.7678	72563.77989	68248.98328	68361.63242	4385952.607	3458401.625	3279756.783	3338280.787	3687234.735	0	3670324.828	2868156.322
